Index,date,organisation_code,regional_name,organisation_name,ae_attendances_type_1,ae_attendances_type_2,ae_attendances_other_ae_department,ae_attendances_booked_appointments_type_1,ae_attendances_booked_appointments_type_2,ae_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4_to_12hrs_from_dta_to_admission,patients_who_have_waited_12_plus_hours_from_dta_to_admission,emergency_admissions_via_ae_type_1,emergency_admissions_via_ae_type_2,emergency_admissions_via_ae_other_ae_department,other_emergency_admissions
1360,01/07/2024,RXF,North East And Yorkshire,MID YORKSHIRE TEACHING NHS TRUST,16592,159,6215,124,0,78,6711,0,507,3,0,1,2357,344,3522,0,167,995
1361,01/09/2024,RXG,North East And Yorkshire,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
1362,01/12/2024,RTF,North East And Yorkshire,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,10600,0,12302,0,0,0,3335,0,8,0,0,0,145,6,4033,0,28,491
1363,01/05/2024,RBK,Midlands,WALSALL HEALTHCARE NHS TRUST,8928,0,4169,426,0,148,2791,0,209,60,0,0,795,50,3692,0,0,680
1364,01/12/2024,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12631,1110,6218,0,0,0,5975,122,541,0,0,0,77,27,1745,33,100,593
1365,01/09/2024,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11329,811,5679,0,0,0,5607,125,239,0,0,0,81,18,1684,37,151,475
1366,01/04/2024,NNJ,Midlands,DHU HEALTH CARE C.I.C,0,0,2054,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1367,01/12/2024,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,22293,1856,0,0,0,0,9688,161,0,0,0,0,1588,953,6629,0,0,3412
1368,01/09/2024,RXW,Midlands,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10075,0,2289,0,0,0,5745,0,170,0,0,0,484,587,3078,0,164,2030
1369,01/12/2024,RX1,Midlands,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16345,1613,280,0,0,0,9494,151,8,0,0,0,309,578,4640,0,0,4354
1370,01/09/2024,8J094,Midlands,BADGER LTD,0,0,0,0,0,2197,0,0,0,0,0,0,0,0,0,0,0,0
1371,01/12/2024,RNA,Midlands,THE DUDLEY GROUP NHS FOUNDATION TRUST,9333,0,5271,0,0,750,2747,0,617,0,0,0,1961,93,3724,0,0,2204
1372,01/05/2024,NNJ15,Midlands,OAKHAM,0,0,67,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0
1373,01/12/2024,R1D,Midlands,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1374,01/05/2024,8J094,Midlands,BADGER LTD,0,0,0,0,0,2119,0,0,0,0,0,0,0,0,0,0,0,0
1375,01/05/2024,NNJ12,Midlands,MARKET HARBOROUGH,0,0,128,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0
1376,01/05/2024,C82038,Midlands,LATHAM HOUSE MEDICAL PRACTICE,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,01/12/2024,RWD,Midlands,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,11294,0,9925,0,0,0,6830,0,1564,0,0,0,1093,1049,4770,0,0,1057
1378,01/09/2024,NR3,Midlands,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,4900,0,0,253,0,0,71,0,0,0,0,0,0,0,0,0
1379,01/05/2024,NNJ0H,Midlands,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,192,0,0,2136,0,0,1,0,0,0,0,0,0,0,0,0
1380,01/05/2024,C82009,Midlands,MARKET HARBOROUGH MED.CTR,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,01/05/2024,NNJ07,Midlands,LOUGHBOROUGH URGENT CARE CENTRE,0,0,6249,0,0,585,0,0,34,0,0,0,0,0,0,0,0,0
1382,01/12/2024,RNQ,Midlands,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,10450,0,9823,355,0,0,4357,0,430,0,0,0,1454,0,1909,0,0,204
1383,01/02/2025,Y03007,Midlands,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,1637,0,0,0,0,0,0,0,0,0,0,0,0
1384,01/09/2024,R1D,Midlands,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1385,01/05/2024,RNS,Midlands,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,11615,618,2251,709,0,26,3860,13,81,197,0,1,408,770,1991,0,0,1145
1386,01/10/2024,C82038,Midlands,LATHAM HOUSE MEDICAL PRACTICE,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,01/05/2024,NNJ13,Midlands,MELTON MOWBRAY,0,0,78,0,0,373,0,0,1,0,0,0,0,0,0,0,0,0
1388,01/05/2024,NR3,Midlands,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5649,0,0,268,0,0,412,0,0,0,0,0,0,0,0,0
1389,01/09/2024,RWP,Midlands,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12531,0,5773,127,0,13,5764,0,13,43,0,0,797,369,3329,0,0,887
1390,01/05/2024,NNJ14,Midlands,OADBY,0,0,466,0,0,2283,0,0,0,0,0,0,0,0,0,0,0,0
1391,01/02/2025,RY5,Midlands,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,7310,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0
1392,01/05/2024,Y02615,Midlands,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,01/05/2024,RWP,Midlands,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13286,0,6397,161,0,12,6643,0,41,58,0,0,955,271,3747,0,0,1479
1394,01/09/2024,RQ3,Midlands,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4571,0,0,0,0,0,722,0,0,0,0,0,0,0,978,0,0,168
1395,01/12/2024,RLT,Midlands,GEORGE ELIOT HOSPITAL NHS TRUST,7472,0,1626,0,0,0,2886,0,5,0,0,0,507,345,1248,0,0,0
1396,01/05/2024,NL7,Midlands,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,01/05/2024,NQTE4,Midlands,SUMMERFIELD URGENT CARE CENTRE,0,0,3478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,01/02/2025,Y02615,Midlands,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,01/05/2024,NNJ,Midlands,DHU HEALTH CARE C.I.C,0,0,2184,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
1400,01/10/2024,NQTE4,Midlands,SUMMERFIELD URGENT CARE CENTRE,0,0,3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,01/09/2024,RL4,Midlands,THE ROYAL WOLVERHAMPTON NHS TRUST,12573,0,6635,81,0,719,3944,0,53,19,0,0,1168,253,5775,0,0,863
1402,01/02/2025,RY8,Midlands,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,5791,0,0,2025,0,0,67,0,0,4,0,0,0,0,0,0
1403,01/02/2025,C82009,Midlands,MARKET HARBOROUGH MED.CTR,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,01/12/2024,RTG,Midlands,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,19558,0,10236,2143,0,23,9741,0,4,523,0,0,1043,1279,3989,0,2,1956
1405,01/05/2024,Y03007,Midlands,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,2107,0,0,0,0,0,0,0,0,0,0,0,0
1406,01/05/2024,RY8,Midlands,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6626,0,0,1671,0,0,127,0,0,14,0,0,0,0,0,0
1407,01/12/2024,RYG,Midlands,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68
1408,01/02/2025,NL7,Midlands,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,3811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,01/09/2024,RNQ,Midlands,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9328,0,8057,330,0,0,3527,0,105,0,0,0,1356,0,1952,0,0,206
1410,01/05/2024,RTG,Midlands,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,22167,0,10256,507,0,34,9134,0,29,227,0,2,851,876,4332,0,2,2683
1411,01/05/2024,RX1,Midlands,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16556,1970,333,608,0,0,7908,79,3,264,0,0,878,450,4380,0,0,3970
1412,01/02/2025,R1D,Midlands,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,01/05/2024,C83023,Midlands,SLEAFORD MEDICAL GROUP,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
1414,01/12/2024,RWP,Midlands,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13483,0,4876,0,0,0,8592,0,38,0,0,0,1186,525,2916,0,0,821
1415,01/05/2024,RXW,Midlands,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,11073,0,2690,0,0,0,6706,0,390,0,0,0,465,790,2944,0,136,2182
1416,01/12/2024,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,35503,318,1395,0,0,285,15632,0,19,0,0,8,2940,1894,10608,0,0,6740
1417,01/09/2024,NNJ,Midlands,DHU HEALTH CARE C.I.C,0,0,1811,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1418,01/12/2024,RK5,Midlands,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10440,0,5875,397,0,153,5527,0,732,201,0,7,886,294,3797,0,0,251
1419,01/09/2024,RLQ,Midlands,WYE VALLEY NHS TRUST,5902,1183,156,125,0,0,2484,0,0,38,0,0,454,284,1438,0,0,152
1420,01/04/2024,RNS,Midlands,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,11308,594,2420,19,0,0,3500,17,55,13,0,0,337,907,1885,0,0,1130
1421,01/09/2024,RNA,Midlands,THE DUDLEY GROUP NHS FOUNDATION TRUST,9183,0,4014,0,0,666,2540,0,69,0,0,0,1939,71,3484,0,0,2250
1422,01/02/2025,8J094,Midlands,BADGER LTD,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0
1423,01/05/2024,RLQ,Midlands,WYE VALLEY NHS TRUST,6533,1179,0,167,0,0,2484,0,0,31,0,0,465,318,2035,0,0,690
1424,01/04/2024,C83023,Midlands,SLEAFORD MEDICAL GROUP,0,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1425,01/05/2024,RQ3,Midlands,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5569,0,0,0,0,0,1208,0,0,0,0,0,0,6,1079,0,0,212
1426,01/05/2024,RNQ,Midlands,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9967,0,9616,506,0,0,3580,0,109,0,0,0,1384,0,2040,0,0,216
1427,01/05/2024,RNA,Midlands,THE DUDLEY GROUP NHS FOUNDATION TRUST,9799,0,4817,125,0,753,2723,0,186,7,0,0,1860,238,3469,0,0,2261
1428,01/05/2024,RL4,Midlands,THE ROYAL WOLVERHAMPTON NHS TRUST,13697,0,8229,150,0,920,4115,0,203,21,0,3,1205,225,6241,0,0,959
1429,01/12/2024,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13450,452,8321,940,0,696,8022,0,352,502,0,27,964,1235,5401,0,0,3111
1430,01/02/2025,RNQ,Midlands,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8945,0,7965,308,0,0,3468,0,128,0,0,0,1280,0,1724,0,0,239
1431,01/04/2024,NNJ14,Midlands,OADBY,0,0,353,0,0,2256,0,0,0,0,0,0,0,0,0,0,0,0
1432,01/04/2024,C82038,Midlands,LATHAM HOUSE MEDICAL PRACTICE,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,01/02/2025,NQTE4,Midlands,SUMMERFIELD URGENT CARE CENTRE,0,0,2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,01/12/2024,RQ3,Midlands,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5924,0,0,0,0,0,2003,0,0,0,0,0,1,44,996,0,0,133
1435,01/04/2024,RL1,Midlands,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
1436,01/09/2024,RTG,Midlands,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,19298,0,9000,1762,0,18,8533,0,0,384,0,0,803,912,3961,0,0,1967
1437,01/04/2024,RQ3,Midlands,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5028,0,0,0,0,0,859,0,0,0,0,0,0,6,990,0,0,179
1438,01/12/2024,RJC,Midlands,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8418,0,276,0,0,0,3584,0,0,0,0,0,493,136,2414,0,0,774
1439,01/05/2024,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,23188,2043,0,0,0,0,9700,67,0,0,0,0,1545,520,6356,4,0,3505
1440,01/09/2024,RYG,Midlands,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,62
1441,01/11/2024,RNQ,Midlands,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,10036,0,9057,329,0,0,4244,0,193,0,0,0,1557,0,2021,0,0,233
1442,01/04/2024,NQTE4,Midlands,SUMMERFIELD URGENT CARE CENTRE,0,0,3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,01/08/2024,R1D,Midlands,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3262,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
1444,01/08/2024,NR3,Midlands,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,4789,0,0,241,0,0,92,0,0,0,0,0,0,0,0,0
1445,01/11/2024,RXW,Midlands,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10500,0,2421,0,0,0,6116,0,250,0,0,0,358,1562,3301,0,189,2053
1446,01/11/2024,RWD,Midlands,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,10824,0,9784,0,0,0,6337,0,1381,0,0,0,1214,874,4644,0,0,1160
1447,01/11/2024,RLQ,Midlands,WYE VALLEY NHS TRUST,6074,1077,125,123,0,0,2581,0,0,26,0,0,408,257,1466,0,0,165
1448,01/11/2024,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13436,450,7891,794,0,580,7449,0,256,429,0,25,881,1077,5264,0,0,3097
1449,01/08/2024,RTG,Midlands,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,19069,0,8871,388,0,32,7987,0,0,124,0,0,828,639,4062,0,1,2481
1450,01/08/2024,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,31490,363,1511,31,0,252,12017,0,34,19,0,1,2750,1600,11641,0,0,5192
1451,01/08/2024,RBK,Midlands,WALSALL HEALTHCARE NHS TRUST,8140,0,3856,9,0,148,2010,0,51,1,0,0,494,28,3467,0,0,641
1452,01/11/2024,RTG,Midlands,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,20055,0,9846,1968,0,22,9733,0,5,446,0,0,1167,1228,3984,0,0,1937
1453,01/11/2024,RWP,Midlands,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13411,0,5203,33,0,0,8428,0,72,10,0,0,681,261,2878,0,0,760
1454,01/11/2024,NNJ07,Midlands,LOUGHBOROUGH URGENT CARE CENTRE,0,0,6472,0,0,612,0,0,38,0,0,0,0,0,0,0,0,0
1455,01/11/2024,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12296,860,6320,0,0,0,6019,94,488,0,0,0,104,32,1716,41,139,589
1456,01/11/2024,RL4,Midlands,THE ROYAL WOLVERHAMPTON NHS TRUST,12780,0,8560,86,0,836,4285,0,389,20,0,5,861,644,5839,0,0,1042
1457,01/11/2024,RL1,Midlands,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
1458,01/11/2024,RJC,Midlands,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8706,0,340,0,0,0,3167,0,0,0,0,0,434,39,2476,0,0,886
1459,01/11/2024,RY8,Midlands,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6119,0,0,1810,0,0,36,0,0,3,0,0,0,0,0,0
1460,01/09/2024,RK5,Midlands,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10570,0,5086,347,0,135,3989,0,123,144,0,2,623,127,3772,0,0,221
1461,01/08/2024,RFS,Midlands,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,7088,0,1456,185,0,90,3150,0,126,71,0,9,756,57,2644,0,275,563
1462,01/09/2024,RL1,Midlands,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1463,01/04/2024,RY8,Midlands,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6272,0,0,1630,0,0,31,0,0,2,0,0,0,0,0,0
1464,01/08/2024,RYG,Midlands,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,70
1465,01/08/2024,RX1,Midlands,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,14080,1762,331,588,0,0,6415,74,1,243,0,0,702,230,4180,0,0,3716
1466,01/08/2024,NQTE4,Midlands,SUMMERFIELD URGENT CARE CENTRE,0,0,2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,01/09/2024,RNS,Midlands,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9886,513,2040,1252,2,78,3466,7,95,329,0,8,476,680,1973,0,0,1135
1468,01/08/2024,RNS,Midlands,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9338,584,1949,1322,0,69,3165,13,21,374,0,2,526,721,1925,0,0,1155
1469,01/08/2024,RNA,Midlands,THE DUDLEY GROUP NHS FOUNDATION TRUST,8675,0,3924,0,0,713,2155,0,30,0,0,0,1944,11,3596,0,0,2091
1470,01/08/2024,RLT,Midlands,GEORGE ELIOT HOSPITAL NHS TRUST,6068,0,1727,0,0,0,2011,0,16,0,0,0,505,56,1119,0,0,30
1471,01/08/2024,RL4,Midlands,THE ROYAL WOLVERHAMPTON NHS TRUST,12199,0,6590,70,0,791,3643,0,23,9,0,0,1004,182,5672,0,0,892
1472,01/08/2024,RK5,Midlands,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10030,0,5073,342,0,125,2611,0,83,101,0,5,219,27,3583,0,0,286
1473,01/08/2024,RJC,Midlands,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7904,0,387,0,0,0,2064,0,0,0,0,0,227,3,2159,0,0,829
1474,01/11/2024,NNJ0H,Midlands,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,198,0,0,2094,0,0,1,0,0,0,0,0,0,0,0,0
1475,01/11/2024,RY5,Midlands,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,7988,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0
1476,01/11/2024,NNJ12,Midlands,MARKET HARBOROUGH,0,0,100,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0
1477,01/11/2024,NNJ14,Midlands,OADBY,0,0,479,0,0,2174,0,0,0,0,0,0,0,0,0,0,0,0
1478,01/09/2024,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21307,1896,0,0,0,0,9350,184,0,0,0,0,1414,840,5964,3,0,3345
1479,01/11/2024,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,23225,1952,0,0,0,0,10469,119,0,0,0,0,1556,1108,6523,7,0,3534
1480,01/08/2024,RY8,Midlands,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6151,0,0,1504,0,0,34,0,0,2,0,0,0,0,0,0
1481,01/08/2024,NNJ,Midlands,DHU HEALTH CARE C.I.C,0,0,1836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1482,01/08/2024,Y02615,Midlands,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,01/11/2024,RYG,Midlands,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60
1484,01/08/2024,RLQ,Midlands,WYE VALLEY NHS TRUST,5824,1104,191,119,0,0,2317,0,0,28,0,0,402,241,1821,0,0,626
1485,01/11/2024,C83023,Midlands,SLEAFORD MEDICAL GROUP,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1486,01/08/2024,Y03007,Midlands,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,1942,0,0,0,0,0,0,0,0,0,0,0,0
1487,01/11/2024,R1D,Midlands,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2850,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
1488,01/11/2024,RK5,Midlands,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10534,0,5660,354,0,155,4958,0,435,203,0,4,814,162,3804,0,1,267
1489,01/11/2024,RBK,Midlands,WALSALL HEALTHCARE NHS TRUST,9841,0,4584,14,0,144,3490,0,291,4,0,0,1182,133,4115,0,0,863
1490,01/08/2024,RQ3,Midlands,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,3730,0,0,0,0,0,148,0,0,0,0,0,0,0,861,0,0,150
1491,01/09/2024,RBK,Midlands,WALSALL HEALTHCARE NHS TRUST,8721,0,3900,15,0,144,2968,0,64,8,0,0,1009,69,3665,0,0,668
1492,01/08/2024,RNQ,Midlands,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9006,0,8229,341,0,0,3205,0,44,0,0,0,1361,0,1974,0,0,211
1493,01/11/2024,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,35046,307,1602,11,0,219,15409,0,56,3,0,10,2475,1853,10365,0,0,7065
1494,01/08/2024,RY5,Midlands,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,8664,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0
1495,01/09/2024,RXK,Midlands,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14245,1186,6905,1021,0,0,6703,171,100,101,0,0,1050,529,2628,0,0,415
1496,01/11/2024,NNJ15,Midlands,OAKHAM,0,0,63,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0
1497,01/11/2024,NNJ,Midlands,DHU HEALTH CARE C.I.C,0,0,2044,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
1498,01/08/2024,NNJ15,Midlands,OAKHAM,0,0,98,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0
1499,01/08/2024,NNJ14,Midlands,OADBY,0,0,555,0,0,2220,0,0,1,0,0,0,0,0,0,0,0,0
1500,01/08/2024,NNJ13,Midlands,MELTON MOWBRAY,0,0,75,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0
1501,01/08/2024,NNJ12,Midlands,MARKET HARBOROUGH,0,0,84,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0
1502,01/08/2024,NNJ0H,Midlands,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,158,0,0,2036,0,0,0,0,0,0,0,0,0,0,0,0
1503,01/08/2024,NNJ07,Midlands,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5267,0,0,540,0,0,13,0,0,0,0,0,0,0,0,0
1504,01/11/2024,RNA,Midlands,THE DUDLEY GROUP NHS FOUNDATION TRUST,9439,0,5014,0,0,719,2494,0,255,0,0,0,2171,93,3750,0,0,2291
1505,01/04/2024,8J094,Midlands,BADGER LTD,0,0,0,0,0,2078,0,0,0,0,0,0,0,0,0,0,0,0
1506,01/08/2024,RXW,Midlands,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10059,0,2342,0,0,0,5314,0,176,0,0,0,590,546,3126,0,155,1825
1507,01/11/2024,RLT,Midlands,GEORGE ELIOT HOSPITAL NHS TRUST,7489,0,1710,0,0,0,2619,0,60,0,0,0,678,141,1129,0,0,0
1508,01/08/2024,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20272,1837,0,0,0,0,8227,2,0,0,0,0,1536,662,5941,2,0,3262
1509,01/08/2024,RWD,Midlands,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9359,0,9710,0,0,0,6096,0,910,0,0,0,1146,732,4105,0,0,1092
1510,01/11/2024,RNS,Midlands,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9745,559,2487,1405,0,179,4460,11,303,567,0,17,482,825,2161,0,0,940
1511,01/11/2024,NNJ13,Midlands,MELTON MOWBRAY,0,0,68,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0
1512,01/09/2024,RY8,Midlands,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,5893,0,0,1365,0,0,33,0,0,1,0,0,0,0,0,0
1513,01/08/2024,RJE,Midlands,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,12919,433,7598,613,0,515,5675,0,60,219,0,8,1133,247,4994,0,0,3714
1514,01/08/2024,RL1,Midlands,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
1515,01/05/2024,RWD,Midlands,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10453,0,10933,5,0,0,7110,0,1282,4,0,0,1128,1103,4164,0,0,1260
1516,01/12/2024,RLQ,Midlands,WYE VALLEY NHS TRUST,6159,945,104,193,0,0,2675,0,0,37,0,0,436,232,1528,0,0,134
